SS_TimeStamp,A_3FBFP04-SD_MCB,A_AFCFLW_MCB,A_314M02CR_DAB,A_TE31905_FSSS,A_PT31906_DAB,A_TE31412_RIO,A_TE31413_RIO,A_TE31414_RIO,A_TE31415_RIO,A_TE31416_RIO,A_TE31409_RIO,A_TE31410_RIO,A_TE31411_RIO,A_TE30502_DAB,A_PT30704_DAB,A_TE31906_FSSS,A_TE31907_FSSS,A_PT32402_MCB,A_324PCV02_MCB
2018/1/3 20:43,328.5169373,35.39902496,42.66669083,33.1498909,0.539212704,62.47732162,65.77332306,60.23928833,31.66905785,29.77197838,62.64008331,62.31456375,61.4600296,7.065916061,6.792798519,38.23041534,37.55622864,15.38815498,98.26618195
2018/1/3 21:53,330.3364258,35.57831573,41.55096436,33.07215881,0.541882813,62.31456375,65.65125275,60.15790558,31.58830833,29.69143677,62.518013,62.23316193,61.29726791,6.715327263,6.855050564,37.9062767,37.47843933,15.40909958,98.68675995
2018/1/3 23:03,330.5996399,35.39139557,42.90127945,32.86488342,0.542950869,62.31456375,65.65125275,60.11721802,31.50755882,29.61089706,62.55870438,62.19247055,61.33795929,6.454031467,6.819652081,37.69884109,37.27102661,15.45142078,99.24884796
2018/1/4 0:13,261.8706055,28.36461449,34.33018112,32.69648361,0.544095218,60.56482697,63.94220734,58.40819168,31.46718407,29.49008369,60.03583527,59.7103157,58.89647293,6.454031467,5.469636917,37.51733398,37.08953476,12.43185234,71.60257721
2018/1/4 1:13,202.1704254,21.59723854,33.9296608,31.85450935,0.548596263,56.41429901,59.79169464,54.25766373,30.49815369,28.72492218,55.27495575,54.9494133,54.13559341,6.388707638,4.026854038,36.73952866,36.22104645,9.734160423,46.50249481
2018/1/4 2:23,190.8643646,21.52475739,33.43759537,31.27165985,0.550427198,53.60660172,57.10607147,51.57203674,29.44981384,27.63757706,52.58932877,52.26379013,51.44996643,6.234092236,4.056149006,36.25992203,35.76740265,9.759224892,45.67302322
2018/1/4 3:23,193.0614929,20.99259949,32.48779297,30.88313293,0.552715898,52.50793076,56.08877563,50.47336578,28.96654701,27.07376862,51.44996643,51.16511536,50.35129547,5.818179607,3.932865381,35.96180344,35.41747665,9.497104645,43.06021118
2018/1/4 4:33,196.8721313,22.13511848,31.94423294,30.5334816,0.553936541,51.73479843,55.31564713,49.74226379,28.2013855,26.38914871,50.67683411,50.39198303,49.66130447,5.622207642,3.984131813,35.58595276,35.09347534,9.924931526,46.56328201
2018/1/4 5:43,197.8562622,21.76699448,31.04020309,30.30039978,0.553478777,51.77548599,55.23426437,49.70178604,28.08057404,26.22806549,50.67683411,50.43267441,49.66130447,5.752855778,3.971925497,35.39155197,34.9250145,9.771568298,45.87277603
2018/1/4 6:43,212.6182404,23.69916916,33.16295242,30.26154327,0.553707659,52.426548,55.92601776,50.43267441,27.79866028,25.90588188,51.57203674,51.20580673,50.47336578,5.556883812,4.362526894,35.39155197,34.84726334,10.61987972,52.67178726
2018/1/4 7:53,278.9555969,31.03684998,40.21780777,30.46874046,0.553478777,55.35633469,58.73371506,53.1996994,28.2013855,26.3086071,55.03079605,54.62389374,53.85076141,5.402268887,5.697894573,35.66370773,35.14532089,13.56963921,78.66798401
2018/1/13 19:24,254.4209595,27.17250252,39.05057907,31.41413498,0.542111695,58.48957443,61.82625961,56.37360764,30.86154556,28.96654701,58.04196167,57.71642303,56.8212204,6.505670071,5.31583786,36.67470932,36.16917801,11.98307896,62.51999664
2018/1/13 20:24,271.4372864,28.95780945,39.80012512,31.66022682,0.541653931,59.34408569,62.72146225,57.26882935,31.38643646,29.40954399,59.18132401,58.77440262,58.04196167,6.203020096,5.827280998,36.90804672,36.40249634,12.78960896,69.36269379
2018/1/13 21:24,285.8674011,30.60578346,36.78479004,31.94517517,0.539594114,60.60551834,63.9828949,58.44888306,31.58830833,29.65116692,60.48344803,60.11721802,59.30339432,6.268343925,6.147085667,37.16730881,36.75248337,13.41571426,75.3879776
2018/1/13 22:34,268.9082947,27.96025085,36.04668808,32.15241241,0.536924005,60.89035034,64.26774597,58.73371506,31.62868309,29.77197838,60.48344803,60.19859695,59.30339432,5.745752811,5.634421825,37.32287216,36.86915207,12.31067085,66.4648056
2018/1/13 23:44,237.2329865,23.96810913,34.75358582,31.99698448,0.535321951,58.69302368,62.07040024,56.61776733,31.26531219,29.40954399,58.04196167,57.79782104,56.94329071,6.203020096,4.953310966,37.19323349,36.77840805,10.68228626,51.89204407
2018/1/14 0:45,228.2613678,23.48363495,33.84955978,31.63432121,0.53837353,56.98397827,60.36137772,54.90872574,30.90192032,28.96654701,56.21084595,55.96670532,55.11217499,5.549781322,4.648153782,36.88212204,36.37657166,10.49698734,49.61371231
2018/1/14 1:54,213.3048553,22.02830505,34.01548767,31.44003868,0.542111695,55.51909637,59.01854324,53.44384003,30.70004654,28.84573555,54.62389374,54.37973404,53.52522278,5.092514038,4.166005611,36.63583374,36.14327621,9.855575562,44.20492554
2018/1/14 2:54,194.354599,20.49286652,32.09871674,31.1292057,0.542798281,54.17628479,57.55366135,52.10102844,30.01365662,28.12084389,53.03691864,52.79277802,52.06033707,5.353809357,4.025633335,36.36362076,35.81923294,9.247413635,38.62294769
2018/1/14 4:04,193.8625336,20.57106972,32.030056,30.75362968,0.544552922,52.46723938,55.96670532,50.39198303,29.08735847,27.19458008,51.36858749,51.12442398,50.35129547,5.549781322,4,36.09142685,35.44338226,9.246731758,39.10126495
2018/1/14 5:13,197.4786377,21.24055862,30.83994484,30.62412643,0.545315862,52.38586044,55.88532639,50.35129547,29.04708862,27.11403847,51.32789612,51.00235367,50.26991272,5.027190208,3.962160587,35.88405228,35.30082703,9.52363205,41.44613647
2018/1/14 6:14,205.5233459,22.33730125,33.38037872,30.68888855,0.542950869,53.07761002,56.57707977,51.00235367,29.20816994,27.39595222,52.06033707,51.69410706,50.96166611,4.896542072,4.06713438,35.94885254,35.36562729,10.06092262,45.56039047
2018/1/14 7:24,228.7419891,24.9179821,32.72238159,30.72774506,0.544171512,53.64729309,57.18745041,51.61272812,29.28873062,27.47649384,52.79277802,52.50793076,51.73479843,5.092514038,4.484589577,35.98772812,35.43042755,11.06815147,54.04328156
2018/1/14 8:24,236.9583435,25.58747292,34.86229706,30.72774506,0.545239568,54.42042542,57.91989136,52.426548,29.12762833,27.19458008,53.64729309,53.36246109,52.54863739,5.353809357,4.57369566,36.05252838,35.49522781,11.34330654,56.03540802
2018/1/14 9:24,196.071106,20.59586525,31.88701439,30.70184135,0.547528207,54.25766373,57.75712967,52.30447769,29.32900238,27.43622398,53.03691864,52.75209045,51.97895813,6.137696266,3.821788311,36.0007019,35.37860107,9.448717117,38.08122253
2018/1/14 10:24,199.7215424,22.06836128,32.32186508,30.74067688,0.544552922,54.5425148,58.00127029,52.46723938,30.17515564,28.40273857,53.4845314,53.1996994,52.46723938,8.121380806,3.824229479,35.94885254,35.41747665,9.915143967,44.51230621
2018/1/14 11:34,161.9812317,22.39261436,33.06568527,31.09034729,0.542264283,56.17015839,59.66960526,54.09490204,31.74980736,29.85251999,55.19357681,54.9494133,54.17628479,9.778448105,4.393042564,36.36362076,35.81923294,10.08117104,45.51436234
2018/1/14 12:47,198.6000977,29.24010086,36.22978592,31.76384354,0.538983822,59.95445633,63.33183289,57.75712967,33.32447815,31.42681122,59.50684357,59.26270294,58.36748123,10.61027145,5.546536446,36.92100143,36.41547012,12.89705181,70.5189743
2018/1/14 13:54,177.0636292,24.7768364,36.25267029,32.1394577,0.536313713,61.13451004,64.55257416,59.01854324,34.1723671,32.27470016,60.60551834,60.32066727,59.46615601,11.22215366,4.870308399,37.24508286,36.8173027,11.0164566,54.43581772
2018/1/14 15:04,180.050354,26.01853943,35.25709534,32.47625732,0.534101307,61.37865067,64.75602722,59.34408569,34.53575897,32.67846298,60.80896759,60.5241394,59.7103157,11.89936256,4.945987225,37.4914093,36.95989609,11.4864378,59.08280182
2018/1/14 16:05,180.1991119,26.00328064,34.42172623,32.73534012,0.531736374,62.47732162,65.85469818,60.32066727,35.30289841,33.40522766,61.86695099,61.54140854,60.80896759,12.44592094,5.119316578,37.68587112,37.24508286,11.30307961,57.63110733
2018/1/14 17:14,181.65242,26.25314713,35.3543663,33.12398529,0.532117784,62.55870438,65.93608093,60.44275665,35.14139938,33.24372864,61.94832993,61.62279129,60.89035034,11.68600368,4.905706406,38.17854691,37.51733398,11.72107887,61.40958023
2018/1/18 15:53,175.484436,20.08087349,34.44461441,38.51566315,0.513198018,46.82767868,50.3106041,44.72267532,25.34207344,23.48958588,46.01805115,45.89661407,45.00605011,10.12605286,4.341775894,40.85226059,40.18903732,8.43053627,32.5628624
2018/1/18 16:54,189.7772369,30.34828758,36.73329163,36.36362076,0.533109546,56.49569702,59.95445633,54.33904266,29.44981384,27.5973053,56.5363884,56.2922287,55.478405,9.864434242,6.380225658,42.12686539,41.11237335,12.65246391,67.01968384
2018/1/18 18:05,202.2047577,22.1084156,34.8680191,32.90373993,0.536161125,61.54140854,64.91880798,59.46615601,32.11320114,30.2155304,60.97172928,60.68689728,59.87307739,10.02726173,4.911809444,38.43787003,37.73773956,9.237745285,38.42152023
2018/1/18 19:14,209.6772919,21.63729286,35.5603447,32.30785751,0.541501403,60.40206909,63.82013702,58.24541092,32.83996201,30.90192032,59.66960526,59.42546463,58.61164474,10.09228134,4.808056355,37.55622864,37.10248947,9.009554863,36.08681107
2018/1/18 20:14,205.9925232,20.81712151,32.9798584,32.0876503,0.540891051,59.54753494,62.96562195,57.43159103,32.79958725,30.90192032,58.77440262,58.53026199,57.67573166,9.63501358,4.60421133,37.30990219,36.84322739,8.810667992,34.01731873
2018/1/18 21:14,217.9165344,21.10894966,35.62900543,32.20423889,0.542035401,59.38477325,62.802845,57.30952072,32.79958725,30.98266983,58.69302368,58.44888306,57.55366135,9.895988464,4.671345711,37.33584595,36.80433273,8.855978966,35.44373322
2018/1/18 22:24,208.5100708,20.12092781,32.9283638,32.2819519,0.542035401,58.81509399,62.2738533,56.73983765,32.59771729,30.65967178,57.91989136,57.67573166,56.86190796,9.797842026,4.406469345,37.28397751,36.80433273,8.516238213,31.77080727
2018/1/19 9:15,239.7047577,29.88670158,37.15669632,32.63170242,0.540967345,61.09381866,64.47119904,58.93716431,32.71883774,30.90192032,60.89035034,60.60551834,59.7103157,9.472813606,5.909063339,37.63402176,37.16730881,13.5094099,75.27742767
2018/1/19 10:25,278.280426,30.38261986,38.37541962,33.29240417,0.538220942,64.26774597,67.52305603,61.9890213,33.20335388,31.38643646,64.10496521,63.82013702,62.92491531,9.309663773,5.977418423,38.23041534,37.8155098,13.61807156,77.4691391
2018/1/19 11:34,233.2735748,24.25993729,35.48023987,33.46082306,0.538449824,64.34912872,67.64512634,62.15178299,33.80899429,31.91132545,64.02358246,63.69806671,62.802845,9.473455429,5.243820667,38.42489624,37.9062767,11.16549778,56.09969711
2018/1/19 12:43,227.1971283,24.20653152,34.26152039,33.00737762,0.53799206,62.19247055,65.56987,60.07652664,33.40522766,31.50755882,61.58209991,61.33795929,60.40206909,9.408621788,4.964296818,38.11372757,37.608078,11.182971,55.63089752
2018/1/19 13:54,219.0379944,23.65720558,34.07842255,33.03330231,0.538220942,61.86695099,65.32570648,59.83238602,33.68785095,31.74980736,61.25658035,61.05312729,60.11721802,9.787402153,4.787305355,37.99703979,37.50438309,10.87669659,52.67380142
2018/1/19 15:04,249.912262,26.42481041,36.54447556,33.38309097,0.536313713,62.68077469,66.09883881,60.5241394,33.60710144,31.7094326,62.39594269,62.07040024,61.29726791,9.739465714,5.555080891,38.25634003,37.84145355,12.1118288,63.95969772
2018/1/19 16:04,269.949646,29.52620697,39.11923981,33.53855515,0.535016775,62.88422394,66.18022156,60.76828003,33.56672668,31.74980736,62.76215363,62.55870438,61.58209991,9.478169441,6.011596203,38.68423843,38.00999069,13.40029144,74.94688416
2018/1/19 17:13,248.916687,26.14061165,37.30546188,33.73289871,0.539212704,63.25045395,66.54645538,61.05312729,33.76861954,31.83057594,63.08769226,62.72146225,61.82625961,9.347521782,5.465974808,38.8787384,38.25634003,11.95348167,62.39355087
2018/1/19 18:14,205.2830353,22.55474091,34.27296448,33.20171738,0.537686884,60.9310379,64.34912872,58.85578537,33.32447815,31.46718407,60.27997589,59.91376495,59.14063263,9.543493271,4.762892723,38.39897156,37.75069046,10.50229931,49.44077682
2018/1/19 19:23,197.8219452,21.96536255,35.71483231,32.91669083,0.538983822,59.34408569,62.76215363,57.26882935,32.88033676,30.94229507,58.57095337,58.32679367,57.43159103,9.478169441,4.673787117,37.93220139,37.42658997,10.26390743,47.38518906
2018/1/19 20:24,194.7665558,21.83184624,35.84642792,32.60579681,0.53837353,58.32679367,61.78557205,56.25153732,32.67846298,30.78079605,57.47228241,57.22814178,56.37360764,9.543493271,4.342996597,37.71179581,37.27102661,10.16001034,46.52222824
2018/1/19 21:33,193.9769592,21.66399574,32.71666336,32.52806473,0.540204465,57.75712967,61.29726791,55.72254562,32.39582062,30.49815369,57.02466965,56.65845871,55.84463501,9.543493271,4.350320339,37.50438309,37.03766632,10.12736225,45.88446045
2018/1/19 22:34,198.1194611,21.60105324,36.71040726,32.47625732,0.540585876,58.20472336,61.66350174,56.17015839,32.43619537,30.61929703,57.51296997,57.22814178,56.37360764,9.347521782,4.406469345,37.54325867,37.03766632,10.07923698,45.62111282
2018/1/19 23:43,175.6904144,20.22583389,34.26152039,32.2171936,0.541272521,57.96058273,61.41933823,55.88532639,32.43619537,30.53854752,57.06536102,56.78052902,55.96670532,9.608818054,4.157461166,37.33584595,36.86915207,9.535739899,41.07608795
2018/1/20 0:44,177.1437225,26.80056381,37.45422745,32.35966492,0.539594114,58.81509399,62.19247055,56.61776733,32.43619537,30.53854752,58.36748123,58.12334061,57.22814178,9.282197952,5.17668581,37.46546555,36.95989609,12.17010212,63.65398407
2018/1/20 1:54,165.0137329,24.11688423,37.4485054,32.43740082,0.539212704,59.75100708,63.12838364,57.55366135,32.79958725,31.02304459,59.18132401,58.89647293,58.00127029,9.543493271,4.831248283,37.51733398,37.08953476,11.16902542,55.11463928
2018/1/20 3:04,157.5411987,24.21416092,35.22276306,32.47625732,0.537839472,59.91376495,63.33183289,57.75712967,33.08221054,31.22493744,59.34408569,59.05925369,58.16403198,9.412845612,4.748245239,37.50438309,37.08953476,11.07095528,54.81229401
2018/1/20 4:05,157.3237762,23.53513336,36.8706131,32.43740082,0.537458062,59.79169464,63.12838364,57.67573166,33.04183578,31.1037941,59.18132401,58.81509399,58.00127029,9.412845612,4.634727001,37.50438309,37.03766632,10.78908062,52.4765358
2018/1/20 5:14,158.6740875,23.86320305,36.85916901,32.2819519,0.53913641,59.58822632,63.00631332,57.51296997,32.96108627,31.18456268,58.93716431,58.65233231,57.83851242,9.347521782,4.704302788,37.4914093,36.99877167,10.95318508,54.08255005
2018/1/20 6:14,166.5128174,24.50026703,34.87374115,32.46330261,0.540585876,60.36137772,63.69806671,58.12334061,33.36485291,31.54793358,59.83238602,59.54753494,58.73371506,9.478169441,5.102227688,37.58215332,37.08953476,11.30401993,55.74155426
2018/1/20 7:14,181.766861,27.06759834,40.6869812,32.76124573,0.537839472,61.13451004,64.47119904,58.97785568,33.52635193,31.66905785,60.84965897,60.56482697,59.7103157,9.739465714,5.467195511,37.76366425,37.28397751,12.27851582,65.51004028
2018/1/20 8:15,178.5283813,26.99893188,38.39258575,32.69648361,0.536542594,61.82625961,65.28501892,59.79169464,33.60710144,31.74980736,61.4600296,61.1751976,60.32066727,9.674141884,5.596582413,37.75069046,37.30990219,12.31309891,65.36924744
2018/1/20 9:25,187.4313507,27.86106682,37.60299301,32.94261551,0.5364663,63.08769226,66.50576019,61.01243973,33.80899429,31.8709507,62.802845,62.39594269,61.50072098,9.608818054,5.674702644,37.9062767,37.50438309,12.62601662,67.75351715
2018/1/20 10:34,197.3184357,22.22285843,34.21574783,32.94261551,0.537915766,63.08769226,66.58714294,61.09381866,34.13199234,32.23432541,62.31456375,62.02971268,61.25658035,9.543493271,4.638388634,37.94517136,37.47843933,10.33401394,48.74291992
2018/1/20 11:44,195.1213074,28.94445801,36.63030243,32.83897781,0.538220942,60.5241394,63.90151596,58.40819168,33.6474762,31.74980736,59.75100708,59.46615601,58.57095337,9.086226463,5.119316578,37.8155098,37.34879684,12.98812866,71.60171509
2018/1/20 12:44,217.6075745,24.50217438,36.42432022,32.98147202,0.537686884,61.66350174,65.08156586,59.58822632,33.40522766,31.62868309,61.13451004,60.80896759,59.99514771,9.020902634,5.179127216,37.89330292,37.43954086,11.35085869,57.42144394
2018/1/20 13:57,197.3985291,19.73945236,34.26724243,32.64465332,0.538678646,60.07652664,63.49459457,58.00127029,33.04183578,31.1037941,59.14063263,58.89647293,58.00127029,9.020902634,4.195300579,37.76366425,37.27102661,9.369617462,39.63046265
2018/1/20 15:01,193.8510742,27.9697876,35.81209946,32.73534012,0.536313713,60.44275665,63.86082458,58.36748123,32.75921249,30.90192032,60.23928833,59.99514771,59.09994507,9.020902634,5.668599129,37.75069046,37.27102661,12.66289806,68.23784637
2018/1/20 16:05,198.7717438,29.026474,38.89609528,32.94261551,0.535398245,62.64008331,66.05815125,60.44275665,33.20335388,31.30568695,62.43663406,62.19247055,61.29726791,8.824931145,6.097040176,37.91924667,37.51733398,13.18096447,72.76846313
2018/1/20 17:14,193.0157166,23.68200111,34.95956421,32.82602692,0.536695123,61.94832993,65.32570648,59.83238602,33.40522766,31.54793358,61.41933823,61.09381866,60.23928833,9.020902634,4.95453167,37.85440826,37.41361618,10.93662643,53.40120697
2018/1/20 18:24,190.5782776,22.99153137,38.00350952,32.60579681,0.539746702,60.11721802,63.49459457,58.00127029,33.12260437,31.22493744,59.42546463,59.14063263,58.28610229,8.800961494,4.616417408,37.68587112,37.20620346,10.70809269,51.16698456
2018/1/20 19:24,181.1717987,21.71549606,35.71483231,32.65760803,0.539212704,59.50684357,62.84353256,57.39089966,33.48597717,31.50755882,58.73371506,58.40819168,57.67573166,8.996932983,4.501678467,37.64697647,37.16730881,10.13957787,46.40686798
2018/1/20 20:24,183.4261475,22.21522903,35.64617157,32.30785751,0.538983822,58.93716431,62.35525131,56.8212204,33.56672668,31.58830833,58.08265305,57.87919998,57.10607147,8.890254974,4.440647125,37.46546555,36.99877167,10.36488533,48.24435425
2018/1/20 21:34,182.0758362,22.15991402,35.48023987,32.34671402,0.538983822,58.48957443,61.82625961,56.33291626,33.20335388,31.26531219,57.63504028,57.43159103,56.57707977,9.062256813,4.393042564,37.47843933,36.99877167,10.24963093,48.82492828
2018/1/20 22:34,181.618103,22.07217598,32.90547562,32.26900101,0.539365292,58.48957443,61.82625961,56.33291626,33.32447815,31.30568695,57.67573166,57.39089966,56.61776733,8.866285324,4.312480927,37.37472153,36.88212204,10.26960278,47.17273712
2018/1/20 23:43,168.9617004,24.78255844,37.22535706,32.02288818,0.541119933,58.32679367,61.66350174,56.12946701,32.88033676,30.94229507,57.63504028,57.39089966,56.5363884,8.735637665,5.108330727,37.23212814,36.77840805,11.35974026,57.2791748
2018/1/21 0:54,169.1104736,25.16212654,34.96528625,32.1006012,0.542416871,58.89647293,62.2738533,56.69915009,32.88033676,30.98266983,58.28610229,57.96058273,57.10607147,8.800961494,5.024107456,37.27102661,36.76545334,11.40735817,57.26146317
2018/1/21 2:05,163.7091827,24.87029839,37.90623856,32.02288818,0.542187989,59.01854324,62.39594269,56.86190796,33.08221054,31.1037941,58.32679367,58.12334061,57.26882935,9.127580643,5.030210495,37.23212814,36.72655869,11.36623192,56.91550446
2018/1/21 3:14,156.0764465,23.07927132,33.75801086,31.93222237,0.540509641,58.69302368,62.15178299,56.57707977,33.12260437,31.22493744,58.00127029,57.75712967,56.94329071,9.192904472,4.740921497,37.16730881,36.72655869,10.7497921,51.28176498
2018/1/21 4:14,152.4603271,22.48989105,35.57178879,32.0746994,0.538983822,58.69302368,62.11109161,56.57707977,33.28410339,31.42681122,58.04196167,57.71642303,56.90259933,9.062256813,4.642050743,37.23212814,36.68768311,10.38073444,48.33571243
2018/1/21 5:14,159.3492584,23.88990593,33.15723419,32.0746994,0.542187989,58.36748123,61.78557205,56.33291626,33.00146103,31.14416695,57.71642303,57.3502121,56.5363884,9.062256813,4.826365471,37.14138412,36.71360779,10.99047852,54.12254715
2018/1/21 6:14,163.7778473,24.51171112,35.49740601,32.1783371,0.542416871,58.53026199,61.90764236,56.41429901,32.79958725,30.82117081,57.87919998,57.59435272,56.69915009,8.866285324,5.047299385,37.23212814,36.73952866,11.41553783,56.73408127
2018/1/21 7:14,175.4729919,26.16159248,34.89662933,32.2301445,0.540357053,58.77440262,62.15178299,56.61776733,32.79958725,30.90192032,58.16403198,57.87919998,57.06536102,8.866285324,5.174244881,37.28397751,36.79137802,11.93292332,62.62421799
2018/1/21 8:24,181.892746,26.54116058,37.1280899,32.43740082,0.546765327,60.5241394,63.90151596,58.36748123,33.00146103,31.14416695,60.15790558,59.87307739,59.01854324,8.996932983,5.536771297,37.51733398,36.98582077,12.17680264,64.03092194
2018/1/21 9:34,197.4099731,28.62211037,37.52288818,32.80012131,0.54317975,62.59939194,65.97676849,60.44275665,33.44560242,31.50755882,62.35525131,62.07040024,61.21588898,9.127580643,5.761367321,37.75069046,37.32287216,12.98051262,71.48792267
2018/1/21 10:34,199.6300049,29.19813919,37.32835007,32.87783432,0.537686884,63.94220734,67.31958008,61.78557205,33.8897438,31.99207497,63.69806671,63.41321564,62.43663406,9.391234398,5.744278431,37.89330292,37.43954086,13.21704578,73.27954865
2018/1/21 11:34,176.7432098,26.05477905,37.13381195,33.0592041,0.536542594,62.76215363,66.09883881,60.60551834,34.05124283,32.1535759,62.15178299,61.78557205,60.97172928,9.184472084,5.087580204,37.97109604,37.47843933,11.74178028,61.93717957
2018/1/21 12:43,193.3361359,28.31502342,36.58452988,33.03330231,0.536924005,62.84353256,66.139534,60.64620972,33.8897438,31.99207497,62.55870438,62.23316193,61.29726791,9.452350616,5.685688019,37.97109604,37.54325867,12.85254765,70.41055298
2018/1/21 13:44,190.5668335,27.84008598,36.41287994,33.24057388,0.536390007,63.53528595,66.83128357,61.33795929,33.93011856,32.07282639,63.20976257,62.88422394,61.94832993,9.696259499,5.652730942,38.15262604,37.72476578,12.57951069,68.62940979
2018/1/21 14:44,190.9902344,27.84580803,38.95331192,33.20171738,0.535703361,62.92491531,66.22093201,60.72758865,33.80899429,31.99207497,62.47732162,62.19247055,61.33795929,9.524254799,5.619774342,38.12670135,37.65994644,12.7659893,69.86953735
2018/1/21 15:54,197.673172,29.34691429,38.77593994,33.33126068,0.535321951,63.08769226,66.42438507,60.9310379,33.93011856,32.07282639,62.88422394,62.59939194,61.66350174,9.286928177,5.962770939,38.23041534,37.8025589,13.18476677,73.49710083
2018/1/21 16:54,196.08255,29.19813919,40.45811844,33.20171738,0.535321951,63.41321564,66.74990082,61.25658035,33.80899429,31.83057594,63.37252426,63.0470047,62.19247055,9.286928177,6.101922512,38.24337006,37.76366425,13.27928448,74.01698303
2018/1/21 18:05,191.3106537,28.01556396,36.88777924,33.25352859,0.536313713,63.49459457,66.79059601,61.21588898,33.72822571,31.79018211,63.33183289,63.00631332,62.11109161,9.637531281,5.799206734,38.24337006,37.76366425,12.88555717,70.28814697
2018/1/21 19:14,185.3944092,27.62836647,38.40975189,33.34421158,0.536313713,63.16907501,66.50576019,60.9310379,33.6474762,31.74980736,62.802845,62.518013,61.7041893,9.245588303,5.689350128,38.25634003,37.85440826,12.55363369,68.02147675
2018/1/21 20:14,180.4165344,25.81063461,38.63289642,33.1498909,0.534177601,62.39594269,65.69194031,60.27997589,33.44560242,31.58830833,62.07040024,61.78557205,60.97172928,8.592349052,5.511138439,38.12670135,37.76366425,11.87341309,61.6892662
2018/1/21 21:14,175.484436,25.09346199,38.37541962,32.90373993,0.534101307,61.1751976,64.47119904,59.05925369,32.92071152,31.02304459,60.72758865,60.44275665,59.62891388,8.265729904,5.321940899,37.99703979,37.46546555,11.54099464,58.56849289
2018/1/21 22:24,179.2836456,25.89837456,35.98374939,32.76124573,0.536771417,60.48344803,63.77944565,58.24541092,32.47659302,30.49815369,60.07652664,59.79169464,58.93716431,7.743138313,5.341470718,37.8155098,37.34879684,11.90358353,61.26159668
2018/1/21 23:34,166.8561096,24.67193031,34.51899338,32.51511383,0.537915766,59.62891388,62.96562195,57.39089966,32.27470016,30.33665466,58.97785568,58.65233231,57.83851242,7.220547199,5.039975643,37.55622864,37.12841415,11.29879761,56.66167831
2018/1/22 0:43,167.8288116,25.28992081,35.13121796,31.78974915,0.542035401,58.16403198,61.62279129,56.04808807,31.50755882,29.53035545,57.67573166,57.3502121,56.41429901,6.959251404,5.090021133,37.03766632,36.66175842,11.55875397,58.30072021
2018/1/22 1:44,153.6275482,22.68062782,36.84200668,31.51775169,0.543256044,57.10607147,60.5241394,55.07148361,30.45777893,28.56381989,56.49569702,56.17015839,55.35633469,7.612490654,4.629844189,36.79137802,36.36362076,10.44897747,49.2362709
2018/1/22 2:53,154.1310577,22.96482849,37.35695648,31.10330009,0.541730225,56.21084595,59.62891388,54.17628479,30.17515564,28.28192711,55.51909637,55.19357681,54.37973404,7.743138313,4.678669453,36.50619125,35.98772812,10.54236984,49.78676987
2018/1/22 3:53,155.84758,23.59426308,32.94552994,31.01265526,0.543637455,55.478405,58.89647293,53.40315247,29.93308067,28.00003242,54.66458511,54.2983551,53.4845314,6.828603745,4.576136589,36.25992203,35.80627823,10.87130356,52.08700943
2018/1/22 4:54,152.6434174,22.24002457,33.49481201,31.1292057,0.542645693,56.45500946,59.83238602,54.33904266,30.90192032,29.08735847,55.72254562,55.43771744,54.58320236,6.501984119,4.673787117,36.44139099,35.96180344,10.32799435,47.48994446
2018/1/22 6:05,167.6800385,25.19836807,35.27998352,31.1162529,0.54317975,56.61776733,59.95445633,54.50182343,30.82117081,28.92627525,55.84463501,55.55978775,54.74596405,6.30601263,5.015563011,36.49324036,35.96180344,11.55298519,57.82909775
2018/1/22 7:06,172.9325562,25.21171951,33.72940063,30.90903664,0.545239568,56.41429901,59.83238602,54.25766373,29.89281082,28.00003242,55.763237,55.43771744,54.66458511,6.501984119,5.060726166,36.29880142,35.83220291,11.494977,58.03405762
2018/1/22 8:14,186.8591766,26.27222061,37.13381195,31.1162529,0.542798281,58.24541092,61.58209991,56.08877563,29.97335052,28.16111374,57.83851242,57.51296997,56.61776733,6.893927574,5.57827282,36.53211594,36.02662659,11.99580002,61.57981491
2018/1/22 9:24,190.223526,28.15098763,38.46124649,31.46594238,0.54317975,60.19859695,63.53528595,58.04196167,31.14416695,29.20816994,59.87307739,59.50684357,58.69302368,7.677814484,5.860238075,36.79137802,36.33769608,12.87074947,69.51105499
2018/1/22 10:24,183.208725,26.90356255,36.67607498,31.69906425,0.539822996,61.37865067,64.75602722,59.26270294,32.11320114,30.2155304,60.97172928,60.72758865,59.83238602,8.331053734,5.745499134,36.99877167,36.51916504,12.198946,63.07651901
2018/1/22 11:24,168.0920105,24.02914429,34.84513092,31.90631866,0.539746702,60.48344803,63.82013702,58.40819168,32.51696777,30.53854752,59.75100708,59.54753494,58.69302368,9.001663208,5.03875494,37.11545944,36.64878464,11.0001545,53.75862503
2018/1/22 12:34,177.1437378,25.87167168,36.67607498,32.35966492,0.53761059,61.29726791,64.67464447,59.18132401,33.56672668,31.54793358,60.80896759,60.56482697,59.7103157,10.97622585,5.374427795,37.42658997,36.97284698,11.86359978,59.2580452
2018/1/22 13:34,172.6235962,25.51880646,35.88648224,32.69648361,0.537915766,62.15178299,65.48847198,59.99514771,33.44560242,31.50755882,61.58209991,61.33795929,60.48344803,11.92326164,5.229173183,37.62105179,37.16730881,11.88980293,61.86412811
