时间, Changliu3 - Avg[V 有效值 A] (V), Changliu1 - Avg[V 有效值 A] (V), Changliu2 - Avg[V 有效值 A] (V), Changliu4 - Avg[V 有效值 A] (V), KunYang3 - Avg[V 有效值 A] (V), KunYang1 - Avg[V 有效值 A] (V), WanKe2 - Avg[V 有效值 A] (V), WanKe1 - Avg[V 有效值 A] (V), QinZhou4 - Avg[V 有效值 A] (V), QinZhou3 - Avg[V 有效值 A] (V), JiangChuan5 - Avg[V 有效值 A] (V), JiangChuan3 - Avg[V 有效值 A] (V), JiangChuan1 - Avg[V 有效值 A] (V), JiangChuan4 - Avg[V 有效值 A] (V), JiangChuan2 - Avg[V 有效值 A] (V)
2018-02-04 11:06:00,66201.8828125,66153.921875,66168.59375,66214.2109375,5952.92431640625,20791.294921875,6049.8125,5967.69580078125,6101.09228515625,6085.0908203125,20977.943359375,64207.0625,66943.15625,21192.3125,66014.46875
2018-02-04 11:09:00,66210.1640625,66174.9140625,66187.1875,66221.9921875,5952.13720703125,20787.33203125,6058.3359375,5974.4482421875,6087.6142578125,6073.216796875,20970.162109375,64199.328125,66905.03125,21176.65625,66000.875
2018-02-04 11:12:00,66204.484375,66164.109375,66179.6796875,66216.3125,5953.9619140625,20792.185546875,6061.60009765625,5978.107421875,6093.345703125,6078.04052734375,20979.1015625,64208.01171875,66973.4375,21200.892578125,66015.1328125
2018-02-04 11:15:00,66170.9140625,66164.734375,66178.078125,66183.125,5954.48779296875,20800.390625,6065.0625,5978.9345703125,6091.72412109375,6076.97802734375,20983.58984375,64233.84765625,66921.765625,21183.45703125,66034.8125
2018-02-04 11:18:00,66194.546875,66172.7578125,66187.140625,66206.7890625,5958.38818359375,20811.177734375,6061.7001953125,5975.37060546875,6097.03076171875,6081.52587890625,20994.83203125,64261.875,66925.1328125,21187.572265625,66034.3984375
2018-02-04 11:21:00,66255.71875,66213.953125,66227.6484375,66267.8515625,5959.4892578125,20812.107421875,6067.58203125,5983.20166015625,6094.78515625,6077.68896484375,20996.0078125,64265.91015625,66921.6953125,21187.833984375,66036.2734375
2018-02-04 11:24:00,66239.2890625,66215.140625,66229.3984375,66250.953125,5958.82861328125,20811.697265625,6072.5771484375,5985.12548828125,6101.88134765625,6083.55517578125,20994.21875,64254.4765625,66919.3515625,21189.818359375,66023.2421875
2018-02-04 11:27:00,66247.8046875,66202.390625,66217.1796875,66259.8828125,5961.15771484375,20819.876953125,6067.79541015625,5980.72265625,6107.529296875,6090.28564453125,20998.3984375,64274.53125,66935.109375,21196.13671875,66047.5
2018-02-04 11:30:00,66236.7890625,66224.9921875,66238.9921875,66248.6796875,5961.93798828125,20822.537109375,6067.4375,5981.55517578125,6102.60205078125,6085.7841796875,20999.0390625,64298.91796875,66977.03125,21205.80859375,66075.4609375
2018-02-04 11:33:00,66244.7734375,66213.34375,66227.875,66256.7109375,5964.4892578125,20828.412109375,6067.7724609375,5986.498046875,6102.873046875,6086.56982421875,21005.62109375,64309.84765625,67007.7265625,21218.951171875,66085.0625
2018-02-04 11:36:00,66279.828125,66238.796875,66253.109375,66291.859375,5963.34033203125,20830.568359375,6062.23779296875,5978.0859375,6102.93994140625,6089.298828125,21005.43359375,64301.04296875,67019.046875,21221.42578125,66082.0078125
2018-02-04 11:39:00,66301.515625,66255.2265625,66269.984375,66313.4609375,5961.38037109375,20823.982421875,6059.11279296875,5974.037109375,6092.61083984375,6078.24755859375,20999.078125,64301.0625,66977.25,21203.578125,66071.9921875
2018-02-04 11:42:00,66289.9453125,66257.453125,66271.8515625,66301.75,5961.337890625,20821.982421875,6060.6923828125,5977.9287109375,6088.12841796875,6075.0107421875,20995.6875,64291.3984375,67015.0546875,21217.8125,66074.6171875
2018-02-04 11:45:00,66314.6640625,66261.3828125,66275.171875,66326.6015625,5960.23193359375,20817.099609375,6058.33740234375,5974.32470703125,6087.84619140625,6076.71826171875,20995.22265625,64274.4375,66987.234375,21207.953125,66057.1875
2018-02-04 11:48:00,66313.78125,66261.625,66276.2734375,66325.4453125,5959.62890625,20818.857421875,6063.02001953125,5975.6513671875,6088.205078125,6073.66455078125,20994.849609375,64284.24609375,66973.53125,21203.90625,66068.890625
2018-02-04 11:51:00,66289.1171875,66245.296875,66258.078125,66300.9609375,5961.2646484375,20820.103515625,6060.9541015625,5974.5068359375,6090.7109375,6076.07666015625,20997.134765625,64285.65625,66969.640625,21200.326171875,66064.28125
2018-02-04 11:54:00,66312.953125,66261.875,66276.671875,66324.828125,5961.1669921875,20820.37109375,6064.49072265625,5976.73291015625,6090.2021484375,6075.6201171875,20998.119140625,64290.01953125,66987.203125,21205.34375,66076.125
2018-02-04 11:57:00,66326.4296875,66267.765625,66282.34375,66338.9296875,5964.15673828125,20830.2578125,6046.83251953125,5955.3173828125,6091.74609375,6077.716796875,21005.4921875,64308.4609375,66999.3515625,21212.587890625,66090.0546875
2018-02-04 12:00:00,66310.2734375,66251.984375,66266.0390625,66321.8671875,5960.98828125,20823.498046875,6044.296875,5952.09130859375,6074.123046875,6058.89599609375,20997.66015625,64300.80078125,67012.59375,21212.810546875,66077.5390625
2018-02-04 12:03:00,66278.65625,66239.4609375,66253.1796875,66290.53125,5961.529296875,20823.2265625,6051.25146484375,5960.3310546875,6073.14794921875,6058.56884765625,21007.78515625,64306.30859375,66895.953125,21169.66015625,66074.703125
2018-02-04 12:06:00,66285.765625,66230.7421875,66244.6484375,66297.625,5960.89794921875,20818.2265625,6049.83740234375,5959.7705078125,6078.97509765625,6064.52294921875,21005.634765625,64283.9921875,66841.4140625,21154.087890625,66058.1640625
2018-02-04 12:09:00,66280.9375,66232.4296875,66246.1328125,66292.6875,5960.45556640625,20817.90625,6049.015625,5959.3076171875,6078.0771484375,6065.06591796875,21012.3984375,64295.35546875,66872.625,21162.263671875,66085.328125
2018-02-04 12:12:00,66301.265625,66247.390625,66261.0546875,66312.9453125,5960.13330078125,20815.40625,6053.2890625,5964.36572265625,6077.93017578125,6064.54541015625,21010.619140625,64279.92578125,66857.5703125,21158.3515625,66074.7578125
2018-02-04 12:15:00,66300.8203125,66263.453125,66277.0,66312.6328125,5959.94775390625,20818.400390625,6053.572265625,5963.33984375,6082.26513671875,6069.833984375,21017.232421875,64287.8046875,66858.6171875,21157.193359375,66089.25
2018-02-04 12:18:00,66310.15625,66252.96875,66266.7890625,66322.0,5959.9501953125,20820.060546875,6053.212890625,5960.97509765625,6081.76416015625,6069.17578125,21021.2421875,64291.27734375,66875.484375,21163.1484375,66099.0546875
2018-02-04 12:21:00,66322.09375,66250.0,66263.6015625,66334.09375,5958.20751953125,20809.978515625,6047.88427734375,5953.7275390625,6081.98779296875,6068.31884765625,21011.033203125,64258.75390625,66859.6875,21160.341796875,66070.125
2018-02-04 12:24:00,66342.875,66269.5,66282.8828125,66354.9765625,5950.94970703125,20781.94140625,6048.49072265625,5956.70703125,6075.025390625,6063.31640625,20981.408203125,64176.37109375,66843.9765625,21155.36328125,65989.8046875
2018-02-04 12:27:00,66354.921875,66273.2578125,66287.0234375,66366.984375,5950.10595703125,20782.064453125,6047.8125,5956.14208984375,6074.26806640625,6061.86767578125,20982.498046875,64183.0703125,66801.078125,21136.068359375,65999.890625
2018-02-04 12:30:00,66372.0078125,66297.375,66310.8046875,66384.203125,5949.595703125,20779.98828125,6048.6142578125,5956.0302734375,6074.12353515625,6059.9345703125,20980.46484375,64174.71484375,66761.5859375,21121.091796875,65988.4921875
2018-02-04 12:33:00,66329.3828125,66260.7890625,66274.7890625,66341.4140625,5949.4033203125,20782.625,6048.28515625,5956.642578125,6075.05224609375,6061.38427734375,20979.771484375,64185.38671875,66738.3828125,21115.0859375,65984.09375
2018-02-04 12:36:00,66338.0703125,66259.3671875,66273.09375,66349.9453125,5951.2568359375,20789.56640625,6053.822265625,5963.3115234375,6075.17529296875,6062.66259765625,20982.81640625,64202.4296875,66766.359375,21129.431640625,65987.0625
2018-02-04 12:39:00,66338.5390625,66284.28125,66298.2421875,66350.640625,5951.7236328125,20787.89453125,6061.9755859375,5968.1337890625,6079.24755859375,6062.97900390625,20984.91015625,64203.7265625,66740.6484375,21116.794921875,65986.4375
2018-02-04 12:42:00,66354.6953125,66276.7578125,66289.984375,66366.296875,5950.02294921875,20780.9296875,6055.755859375,5963.03466796875,6086.759765625,6072.19189453125,20982.966796875,64168.4296875,66714.984375,21106.771484375,65984.59375
2018-02-04 12:45:00,66350.1875,66271.25,66284.6640625,66361.8125,5948.68896484375,20776.421875,6057.779296875,5963.50341796875,6081.80078125,6069.60791015625,20975.578125,64157.015625,66713.296875,21105.529296875,65965.125
2018-02-04 12:48:00,66370.4375,66276.6328125,66290.5546875,66382.53125,5950.9921875,20784.216796875,6056.5693359375,5962.5927734375,6084.07763671875,6071.095703125,20980.298828125,64178.55078125,66751.8671875,21119.234375,65982.0234375
2018-02-04 12:51:00,66366.46875,66267.2109375,66280.8984375,66378.1640625,5952.4873046875,20789.12890625,6054.486328125,5964.92919921875,6082.84765625,6072.3759765625,20982.638671875,64183.4375,66727.796875,21110.958984375,65978.6640625
2018-02-04 12:54:00,66351.7578125,66302.9609375,66316.3046875,66363.2890625,5950.5888671875,20785.755859375,6052.57666015625,5957.4609375,6082.3876953125,6071.3466796875,20981.375,64184.79296875,66756.21875,21121.7890625,65983.984375
2018-02-04 12:57:00,66339.5703125,66281.21875,66294.671875,66351.59375,5951.1220703125,20788.189453125,6049.2548828125,5955.02197265625,6079.79248046875,6064.2724609375,20982.474609375,64203.046875,66799.203125,21137.099609375,65992.8515625
2018-02-04 13:00:00,66308.796875,66258.609375,66271.921875,66320.6328125,5951.07177734375,20783.2265625,6059.24658203125,5969.572265625,6077.275390625,6060.37109375,20981.30859375,64188.48046875,66763.1875,21123.7578125,65988.3984375
2018-02-04 13:03:00,66305.0703125,66253.4453125,66266.7890625,66316.90625,5953.88232421875,20793.380859375,6061.81787109375,5973.0244140625,6089.0869140625,6072.623046875,20990.09765625,64202.671875,66800.953125,21137.908203125,65998.09375
2018-02-04 13:06:00,66327.2421875,66277.1015625,66290.421875,66338.984375,5954.4990234375,20799.34375,6064.6240234375,5972.208984375,6092.908203125,6077.00634765625,20997.724609375,64232.1875,66817.8671875,21141.966796875,66026.359375
2018-02-04 13:09:00,66326.375,66272.8828125,66286.3359375,66338.140625,5958.76025390625,20809.07421875,6060.97509765625,5971.44091796875,6091.85205078125,6077.66943359375,21001.357421875,64262.44921875,66826.2734375,21148.28125,66017.2265625
2018-02-04 13:12:00,66334.8828125,66285.671875,66298.9921875,66346.6640625,5962.18994140625,20823.189453125,6066.59765625,5977.0439453125,6089.93017578125,6076.01318359375,21010.697265625,64310.875,66868.6171875,21157.658203125,66030.921875
2018-02-04 13:15:00,66323.484375,66280.40625,66293.3984375,66335.515625,5964.97412109375,20831.13671875,6061.79248046875,5974.83740234375,6094.5068359375,6076.30029296875,21018.7578125,64325.39453125,66859.0859375,21154.548828125,66045.3515625
2018-02-04 13:18:00,66334.140625,66269.84375,66283.65625,66346.140625,5966.35400390625,20835.5703125,6055.81787109375,5971.4296875,6090.82470703125,6073.251953125,21023.12109375,64339.80859375,66845.1171875,21149.99609375,66064.4375
2018-02-04 13:21:00,66307.265625,66254.0625,66267.3359375,66319.0859375,5966.10009765625,20837.015625,6059.1396484375,5975.33154296875,6084.1669921875,6068.12451171875,21024.29296875,64340.00390625,66868.9765625,21160.23046875,66059.1640625
2018-02-04 13:24:00,66300.203125,66256.7734375,66270.7109375,66312.359375,5964.2734375,20828.904296875,6058.763671875,5969.47802734375,6091.02978515625,6075.42626953125,21021.2890625,64308.44140625,66849.15625,21155.23046875,66033.1796875
2018-02-04 13:27:00,66306.078125,66258.4921875,66272.1484375,66318.4296875,5963.61279296875,20827.9921875,6065.06884765625,5973.2333984375,6089.71484375,6073.13037109375,21018.85546875,64312.24609375,66818.3203125,21139.517578125,66039.828125
2018-02-04 13:30:00,66366.5703125,66298.859375,66312.578125,66378.7265625,5966.10302734375,20841.228515625,6065.32373046875,5973.89990234375,6096.46337890625,6075.6083984375,21031.12109375,64351.91796875,66857.1640625,21153.775390625,66084.53125
2018-02-04 13:33:00,66331.0,66276.9296875,66290.015625,66342.6796875,5966.1298828125,20838.4140625,6067.56689453125,5974.87060546875,6094.44384765625,6075.35009765625,21031.419921875,64347.77734375,66873.5546875,21166.216796875,66080.8984375
2018-02-04 13:36:00,66335.0078125,66251.2734375,66264.125,66347.140625,5968.16748046875,20842.767578125,6065.580078125,5975.244140625,6094.8056640625,6074.18359375,21035.9609375,64352.546875,66897.125,21173.779296875,66075.2734375
2018-02-04 13:39:00,66340.3984375,66272.7421875,66286.65625,66352.3359375,5970.11865234375,20851.98046875,6067.318359375,5978.72412109375,6095.60546875,6074.08251953125,21044.212890625,64383.0625,66895.2421875,21169.822265625,66092.25
2018-02-04 13:42:00,66353.03125,66268.3359375,66281.671875,66364.890625,5970.87060546875,20850.759765625,6070.1826171875,5982.50830078125,6099.59033203125,6079.45263671875,21042.783203125,64370.65625,66919.3125,21181.3359375,66082.203125
2018-02-04 13:45:00,66348.125,66266.171875,66279.1875,66359.546875,5969.28369140625,20851.435546875,6059.62255859375,5974.43798828125,6097.94140625,6080.85009765625,21043.42578125,64375.25,66929.828125,21185.74609375,66101.2421875
2018-02-04 13:48:00,66349.578125,66272.1484375,66285.3046875,66361.3828125,5968.19775390625,20845.921875,6066.7861328125,5978.36083984375,6086.2236328125,6071.35205078125,21038.6171875,64373.31640625,66916.7421875,21176.927734375,66091.4296875
2018-02-04 13:51:00,66350.4453125,66288.203125,66301.0625,66362.3046875,5968.4072265625,20844.05859375,6065.80712890625,5979.80859375,6095.962890625,6081.68359375,21038.34375,64358.23046875,66894.890625,21172.3515625,66063.9453125
2018-02-04 13:54:00,66334.4609375,66276.15625,66289.375,66346.28125,5971.193359375,20858.271484375,6065.27734375,5983.0380859375,6092.4658203125,6078.80126953125,21048.666015625,64408.78515625,66925.1015625,21181.1953125,66097.0234375
2018-02-04 13:57:00,66330.5234375,66269.25,66282.8359375,66342.75,5970.658203125,20855.474609375,6069.10009765625,5983.44482421875,6092.8701171875,6079.25390625,21044.875,64399.00390625,66935.5625,21186.705078125,66100.421875
2018-02-04 14:00:00,66388.328125,66349.3046875,66362.296875,66400.3125,5973.5859375,20864.72265625,6065.68359375,5980.6220703125,6097.12060546875,6087.25439453125,21052.044921875,64426.24609375,66963.6796875,21197.958984375,66120.515625
2018-02-04 14:03:00,66363.1640625,66310.8671875,66324.0859375,66374.7109375,5972.48681640625,20862.1875,6064.509765625,5980.8115234375,6096.3154296875,6084.7451171875,21046.2890625,64420.49609375,66937.375,21185.267578125,66127.25
2018-02-04 14:06:00,66341.984375,66303.765625,66317.046875,66353.8125,5972.88134765625,20862.078125,6064.39990234375,5979.73681640625,6095.79248046875,6081.98095703125,21046.623046875,64420.63671875,66917.9140625,21175.873046875,66118.859375
2018-02-04 14:09:00,66378.3359375,66327.53125,66340.4296875,66390.0390625,5971.3359375,20858.169921875,6060.5244140625,5979.2333984375,6093.1884765625,6080.1689453125,21049.244140625,64416.3984375,66908.015625,21171.58203125,66138.4921875
2018-02-04 14:12:00,66384.4765625,66329.7890625,66342.828125,66395.984375,5972.259765625,20859.7734375,6061.06201171875,5977.734375,6090.3662109375,6078.88671875,21051.095703125,64425.2421875,66891.1484375,21166.796875,66134.921875
2018-02-04 14:15:00,66408.484375,66364.8046875,66378.1015625,66420.375,5971.73583984375,20858.025390625,6067.59521484375,5982.537109375,6088.28515625,6077.89013671875,21046.78515625,64408.5390625,66915.9765625,21181.4921875,66123.3359375
2018-02-04 14:18:00,66425.6484375,66369.3515625,66382.4921875,66437.3671875,5973.513671875,20864.076171875,6057.1298828125,5976.9140625,6094.3115234375,6084.04638671875,21050.923828125,64426.62890625,66942.2578125,21192.55078125,66138.7421875
2018-02-04 14:21:00,66396.78125,66319.453125,66332.6015625,66408.6171875,5972.17626953125,20858.4296875,6058.92333984375,5972.640625,6089.458984375,6078.8876953125,21044.431640625,64415.89453125,66968.4921875,21201.6171875,66134.578125
2018-02-04 14:24:00,66372.265625,66324.8671875,66337.78125,66383.4921875,5971.859375,20858.482421875,6070.17578125,5983.42236328125,6087.796875,6076.89208984375,21041.41015625,64405.58203125,66950.890625,21197.98828125,66116.5390625
2018-02-04 14:27:00,66383.828125,66323.0078125,66336.2890625,66395.78125,5975.2900390625,20867.98046875,6071.8486328125,5981.68359375,6094.2685546875,6085.4580078125,21051.716796875,64428.11328125,66964.1875,21208.353515625,66129.671875
2018-02-04 14:30:00,66375.71875,66321.921875,66334.734375,66387.328125,5975.73291015625,20872.609375,6076.880859375,5987.03271484375,6095.70556640625,6087.5615234375,21056.607421875,64443.98046875,66975.484375,21212.345703125,66147.328125
2018-02-04 14:33:00,66368.8828125,66297.6484375,66311.2890625,66381.09375,5977.4013671875,20878.447265625,6071.689453125,5985.794921875,6101.64599609375,6091.0859375,21063.068359375,64453.71484375,66980.65625,21213.51953125,66159.2890625
2018-02-04 14:36:00,66395.578125,66320.140625,66333.1796875,66407.578125,5977.0439453125,20876.0703125,6071.990234375,5989.24658203125,6095.78515625,6084.37744140625,21063.11328125,64456.453125,67017.296875,21218.794921875,66167.015625
2018-02-04 14:39:00,66411.7890625,66338.9609375,66352.4140625,66423.796875,5977.71044921875,20873.326171875,6074.0146484375,5989.86181640625,6097.52294921875,6086.423828125,21062.416015625,64442.63671875,67087.796875,21244.24609375,66159.5078125
2018-02-04 14:42:00,66423.125,66351.2890625,66364.46875,66434.7890625,5974.5244140625,20866.259765625,6074.26611328125,5990.47216796875,6098.72216796875,6088.119140625,21062.794921875,64414.4296875,67133.171875,21260.689453125,66160.734375
2018-02-04 14:45:00,66409.0546875,66357.9296875,66371.3984375,66421.1640625,5973.23388671875,20862.4140625,6067.48681640625,5984.39794921875,6099.55712890625,6087.47265625,21063.259765625,64410.4609375,67110.890625,21250.361328125,66169.7734375
2018-02-04 14:48:00,66412.4921875,66322.8671875,66336.0078125,66424.5078125,5975.474609375,20870.845703125,6069.3837890625,5982.84033203125,6094.228515625,6083.90673828125,21061.1796875,64439.0078125,67095.4609375,21244.9375,66157.875
2018-02-04 14:51:00,66416.1171875,66342.625,66356.015625,66427.90625,5976.06591796875,20871.673828125,6062.47119140625,5978.369140625,6092.89111328125,6082.03271484375,21059.111328125,64441.890625,67001.796875,21213.8828125,66162.515625
2018-02-04 14:54:00,66435.4375,66359.2109375,66372.03125,66447.21875,5973.2587890625,20863.09375,6058.4697265625,5971.6103515625,6088.9921875,6076.38525390625,21053.998046875,64424.73828125,66937.125,21190.2109375,66158.4296875
2018-02-04 14:57:00,66459.1640625,66365.6484375,66378.5078125,66471.078125,5972.42431640625,20862.958984375,6064.79296875,5975.57568359375,6083.0947265625,6072.24267578125,21051.369140625,64425.2578125,66920.2890625,21182.125,66130.4140625
2018-02-04 15:00:00,66434.515625,66348.203125,66360.53125,66446.0859375,5974.49169921875,20864.490234375,6058.88671875,5974.87548828125,6089.47119140625,6080.20703125,21050.8984375,64412.80859375,66937.578125,21192.61328125,66118.0703125
2018-02-04 15:03:00,66414.921875,66337.2265625,66350.390625,66426.796875,5976.166015625,20872.740234375,6053.39453125,5966.6240234375,6087.4384765625,6077.5576171875,21056.11328125,64438.6796875,66921.734375,21185.662109375,66145.109375
2018-02-04 15:06:00,66429.6953125,66340.2890625,66353.4609375,66441.96875,5973.83544921875,20865.912109375,6055.38818359375,5964.5205078125,6077.4619140625,6069.9892578125,21047.439453125,64414.46875,66858.5,21163.669921875,66130.6484375
2018-02-04 15:09:00,66420.84375,66344.0234375,66357.140625,66432.8125,5972.0859375,20852.513671875,6055.81201171875,5968.3515625,6077.67431640625,6069.29638671875,21042.142578125,64383.2578125,66863.421875,21165.8984375,66093.5078125
2018-02-04 15:12:00,66420.9453125,66337.3828125,66350.53125,66432.671875,5972.1240234375,20852.720703125,6053.7587890625,5967.490234375,6084.62158203125,6071.21728515625,21042.169921875,64382.1484375,66837.8671875,21157.0390625,66095.953125
2018-02-04 15:15:00,66415.671875,66342.4453125,66355.2734375,66427.453125,5971.623046875,20859.09765625,6051.1669921875,5966.5205078125,6083.2275390625,6070.2587890625,21052.73046875,64409.30078125,66885.3046875,21172.787109375,66130.5859375
2018-02-04 15:18:00,66390.6953125,66306.3359375,66318.8671875,66402.15625,5971.56201171875,20855.380859375,6055.671875,5966.75048828125,6081.1357421875,6069.80126953125,21052.419921875,64402.49609375,66870.375,21168.099609375,66124.7265625
2018-02-04 15:21:00,66360.7265625,66270.7265625,66283.28125,66372.5390625,5974.14208984375,20862.7265625,6060.7529296875,5970.3779296875,6084.98095703125,6070.16162109375,21054.37890625,64406.6484375,66845.3671875,21161.302734375,66112.6328125
2018-02-04 15:24:00,66358.25,66297.5625,66310.0859375,66369.7421875,5974.787109375,20866.982421875,6059.54443359375,5970.1708984375,6083.4990234375,6074.5673828125,21059.7578125,64419.83984375,66859.8515625,21165.578125,66114.0546875
2018-02-04 15:27:00,66360.2265625,66279.5546875,66292.8671875,66372.1796875,5974.708984375,20866.251953125,6061.970703125,5970.6494140625,6082.1484375,6073.3095703125,21060.068359375,64425.25,66860.4296875,21167.1484375,66130.3203125
2018-02-04 15:30:00,66360.375,66286.6875,66299.6875,66372.1328125,5975.81689453125,20870.36328125,6055.33935546875,5961.25,6082.5322265625,6074.2236328125,21057.94921875,64429.78515625,66921.5859375,21189.58203125,66119.296875
2018-02-04 15:33:00,66326.1171875,66261.8828125,66274.953125,66337.7265625,5974.72412109375,20862.900390625,6050.13916015625,5958.05810546875,6078.62109375,6068.2763671875,21051.052734375,64418.37890625,66953.96875,21200.353515625,66116.4296875
2018-02-04 15:36:00,66319.328125,66249.265625,66261.796875,66330.75,5973.8408203125,20860.552734375,6054.943359375,5963.51123046875,6075.62060546875,6065.64892578125,21049.744140625,64411.5859375,66950.75,21200.02734375,66112.96875
2018-02-04 15:39:00,66363.609375,66289.4296875,66302.6796875,66375.453125,5974.03857421875,20862.306640625,6063.72021484375,5973.71240234375,6079.21240234375,6068.8525390625,21050.220703125,64414.65234375,66949.859375,21200.962890625,66113.8671875
2018-02-04 15:42:00,66354.796875,66299.0859375,66311.8984375,66366.390625,5976.3271484375,20867.568359375,6069.7451171875,5975.5439453125,6087.158203125,6075.58935546875,21055.80859375,64421.38671875,66950.84375,21202.76171875,66112.34375
2018-02-04 15:45:00,66344.984375,66267.3359375,66279.6484375,66356.4453125,5976.48681640625,20871.87890625,6067.82666015625,5975.2646484375,6092.99365234375,6079.74365234375,21057.904296875,64438.98046875,66960.1484375,21202.150390625,66109.7109375
2018-02-04 15:48:00,66335.7265625,66267.1953125,66279.984375,66347.484375,5976.56201171875,20872.041015625,6064.69921875,5974.0703125,6093.693359375,6078.41943359375,21057.26171875,64428.578125,66955.6953125,21202.7265625,66092.7265625
2018-02-04 15:51:00,66377.328125,66297.9375,66310.5234375,66388.9375,5976.1513671875,20875.783203125,6062.01611328125,5969.67578125,6090.29443359375,6077.16455078125,21062.498046875,64450.67578125,66959.8046875,21202.615234375,66115.4375
2018-02-04 15:54:00,66342.3828125,66263.5234375,66276.78125,66354.3125,5974.337890625,20867.30859375,6046.587890625,5957.84423828125,6089.8837890625,6072.32568359375,21052.7421875,64418.92578125,67010.8828125,21219.865234375,66089.1640625
2018-02-04 15:57:00,66338.7265625,66227.90625,66240.734375,66350.53125,5972.365234375,20857.263671875,6054.19482421875,5964.6806640625,6074.09716796875,6059.53466796875,21045.1171875,64397.6015625,66954.71875,21198.07421875,66068.5078125
2018-02-04 16:00:00,66375.6484375,66253.6640625,66266.7578125,66387.890625,5972.115234375,20856.63671875,6050.93017578125,5961.1318359375,6082.0107421875,6070.25537109375,21044.099609375,64385.29296875,66905.796875,21184.6953125,66050.9375
2018-02-04 16:03:00,66319.265625,66213.640625,66226.875,66330.984375,5962.6630859375,20826.943359375,6053.9365234375,5961.69775390625,6077.06396484375,6065.46533203125,21033.52734375,64305.24609375,66853.4765625,21165.26171875,66052.890625
2018-02-04 16:06:00,66303.4140625,66249.265625,66261.6875,66315.3515625,5961.90966796875,20820.7734375,6051.58837890625,5959.85107421875,6079.67236328125,6067.8466796875,21029.908203125,64278.03125,66806.140625,21153.697265625,66034.3125
2018-02-04 16:09:00,66323.40625,66288.1015625,66301.3125,66335.2890625,5959.02490234375,20812.408203125,6052.38623046875,5959.58154296875,6077.4345703125,6067.07470703125,21021.072265625,64252.68359375,66783.78125,21146.470703125,66014.890625
2018-02-04 16:12:00,66308.703125,66244.3046875,66256.9140625,66320.671875,5960.27587890625,20812.30859375,6047.70263671875,5954.322265625,6084.2998046875,6070.32275390625,21019.185546875,64233.4296875,66793.7890625,21154.2421875,65985.9453125
2018-02-04 16:15:00,66290.96875,66201.09375,66213.953125,66302.8046875,5957.27978515625,20807.115234375,6046.87158203125,5949.46435546875,6082.81884765625,6068.60888671875,21015.166015625,64224.03515625,66786.796875,21148.8828125,65982.3828125
2018-02-04 16:18:00,66318.875,66231.0859375,66244.6015625,66330.625,5952.09814453125,20791.53515625,6043.07421875,5949.513671875,6076.54541015625,6064.6025390625,21003.267578125,64178.6640625,66788.15625,21147.171875,65957.734375
2018-02-04 16:21:00,66280.6796875,66203.265625,66215.3828125,66292.5546875,5946.8701171875,20774.271484375,6047.1015625,5954.765625,6080.05029296875,6066.7177734375,20998.5546875,64132.6484375,66774.859375,21140.419921875,65951.7109375
2018-02-04 16:24:00,66260.7734375,66195.21875,66208.3359375,66272.6328125,5946.73095703125,20768.998046875,6038.0751953125,5948.30126953125,6083.69140625,6068.05615234375,20999.28515625,64103.76953125,66740.140625,21132.708984375,65932.3671875
2018-02-04 16:27:00,66240.84375,66179.4921875,66192.6328125,66252.3828125,5943.03955078125,20760.4765625,6048.6240234375,5955.73388671875,6076.31689453125,6061.97998046875,20992.9296875,64090.203125,66673.078125,21102.552734375,65935.9921875
2018-02-04 16:30:00,66246.546875,66182.15625,66194.8203125,66258.5703125,5939.953125,20746.078125,6043.95849609375,5950.36376953125,6079.509765625,6067.86669921875,20987.12890625,64036.83984375,66664.5234375,21104.078125,65915.8046875
2018-02-04 16:33:00,66228.234375,66166.4453125,66179.2890625,66239.84375,5943.33544921875,20758.064453125,6036.28662109375,5939.052734375,6080.1865234375,6064.451171875,21002.646484375,64069.1015625,66709.171875,21117.19140625,65954.8046875
2018-02-04 16:36:00,66247.96875,66179.7109375,66192.6171875,66259.75,5943.2138671875,20759.388671875,6038.58544921875,5940.43408203125,6072.244140625,6057.70458984375,20998.23828125,64082.609375,66714.78125,21117.0625,65954.375
2018-02-04 16:39:00,66260.25,66195.0390625,66208.0390625,66272.4453125,5941.80615234375,20751.306640625,6035.4306640625,5940.77392578125,6072.41064453125,6061.5751953125,20986.791015625,64055.875,66648.1875,21097.93359375,65905.5703125
2018-02-04 16:42:00,66247.4453125,66179.5078125,66192.2890625,66259.0390625,5939.36572265625,20746.052734375,6041.69580078125,5948.37890625,6073.361328125,6057.08154296875,20986.54296875,64041.63671875,66633.78125,21094.87109375,65906.6640625
2018-02-04 16:45:00,66271.0859375,66174.75,66187.7109375,66282.59375,5941.431640625,20753.67578125,6040.599609375,5944.10302734375,6082.2978515625,6066.748046875,20991.662109375,64051.72265625,66670.4140625,21105.55859375,65917.3046875
2018-02-04 16:48:00,66238.296875,66171.90625,66184.8515625,66250.15625,5941.99169921875,20754.69140625,6032.78466796875,5938.1064453125,6081.0791015625,6065.17431640625,20990.427734375,64060.2890625,66745.6953125,21121.47265625,65923.3125
2018-02-04 16:51:00,66218.6640625,66161.390625,66174.375,66230.4140625,5938.2265625,20740.119140625,6031.7529296875,5941.35302734375,6078.779296875,6062.7998046875,20980.048828125,64014.6953125,66735.375,21117.40625,65908.9375
